attempt_id,player_id,mission_id,attempt_date,difficulty_selected,actual_playtime_mins,completed,deaths_count,used_stealth,outcome,attempt_number
416,12,18,2024-06-21,Normal,8.9,0,2,1,Failed,2
417,12,19,2024-05-19,Normal,15.3,1,2,1,Completed,1
418,12,20,2024-05-10,Normal,20.1,1,0,1,Completed,1
419,12,21,2024-05-04,Normal,16.7,1,7,0,Completed,1
420,12,22,2024-05-11,Normal,15.5,1,0,0,Completed,1
421,12,23,2024-04-21,Normal,10.0,1,0,1,Completed,1
422,12,24,2024-06-09,Normal,23.4,1,3,1,Completed,1
423,12,24,2024-06-07,Normal,23.6,1,3,1,Completed,2
424,12,25,2024-05-01,Normal,24.3,1,3,1,Completed,1
425,12,26,2024-05-30,Normal,4.7,0,0,1,Abandoned,1
426,12,27,2024-05-23,Normal,18.2,1,0,1,Completed,1
427,12,28,2024-05-18,Normal,8.6,0,0,0,Failed,1
428,12,29,2024-06-20,Normal,26.5,1,4,1,Completed,1
429,12,30,2024-05-02,Normal,15.7,1,3,1,Completed,1
430,12,31,2024-05-12,Normal,7.7,1,4,0,Completed,1
431,12,32,2024-05-30,Normal,15.2,1,1,0,Completed,1
432,12,32,2024-05-01,Normal,11.8,1,1,1,Completed,2
433,12,33,2024-05-27,Normal,7.5,1,0,1,Completed,1
434,12,34,2024-05-22,Normal,5.4,0,0,1,Failed,1
435,12,35,2024-04-29,Normal,6.7,0,0,1,Failed,1
436,13,1,2024-03-14,Normal,29.8,1,1,1,Completed,1
437,13,2,2024-03-17,Normal,39.4,1,2,0,Completed,1
438,13,3,2024-01-09,Normal,32.5,1,1,1,Completed,1
439,13,4,2024-06-10,Normal,42.3,0,3,0,Failed,1
440,13,4,2024-02-28,Normal,40.7,1,8,0,Completed,2
441,13,5,2024-02-15,Normal,12.4,0,0,0,Failed,1
442,13,6,2024-05-22,Normal,20.9,0,0,0,Abandoned,1
443,13,7,2024-04-19,Normal,47.0,1,0,0,Completed,1
444,13,8,2023-12-28,Normal,82.7,1,1,0,Completed,1
445,13,8,2024-01-01,Normal,32.4,0,5,0,Abandoned,2
446,13,8,2024-03-24,Normal,74.3,1,2,0,Completed,3
447,13,9,2024-04-22,Normal,61.7,1,4,1,Completed,1
448,13,9,2024-02-07,Normal,66.6,1,3,0,Completed,2
449,13,9,2024-04-27,Normal,50.8,1,0,0,Completed,3
450,13,10,2024-02-20,Normal,38.1,1,6,0,Completed,1
451,13,10,2024-02-04,Normal,35.3,1,11,0,Completed,2
452,13,11,2024-01-03,Normal,39.0,1,2,0,Completed,1
453,13,12,2023-12-27,Normal,54.4,1,11,0,Completed,1
454,13,13,2024-02-22,Normal,16.6,1,0,0,Completed,1
455,13,14,2024-06-29,Normal,34.5,1,1,0,Completed,1
456,13,15,2024-05-21,Normal,13.5,0,2,0,Abandoned,1
457,13,16,2024-02-19,Normal,27.7,1,2,0,Completed,1
458,13,17,2024-06-16,Normal,39.2,1,1,0,Completed,1
459,13,17,2024-01-28,Normal,29.7,1,6,1,Completed,2
460,13,18,2024-03-01,Normal,30.0,0,0,0,Failed,1
461,13,19,2023-12-30,Normal,13.0,1,0,0,Completed,1
462,13,20,2024-03-25,Normal,20.5,1,1,0,Completed,1
463,13,21,2024-05-15,Normal,19.7,1,2,0,Completed,1
464,13,22,2024-05-25,Normal,15.0,1,0,1,Completed,1
465,13,23,2023-12-15,Normal,5.4,0,2,0,Failed,1
466,13,24,2024-02-02,Normal,27.0,1,1,0,Completed,1
467,13,25,2024-02-29,Normal,22.4,1,3,0,Completed,1
468,13,26,2024-05-21,Normal,11.9,1,0,0,Completed,1
469,13,27,2024-01-08,Normal,12.2,1,0,0,Completed,1
470,13,28,2024-05-28,Normal,5.8,0,1,1,Failed,1
471,13,29,2024-01-10,Normal,18.8,0,6,0,Abandoned,1
472,13,29,2024-03-07,Normal,34.3,1,0,1,Completed,2
473,13,30,2024-05-15,Normal,24.3,1,4,0,Completed,1
474,13,31,2024-03-30,Normal,10.3,1,0,0,Completed,1
475,13,32,2024-01-08,Normal,14.2,1,5,0,Completed,1
476,13,32,2024-06-12,Normal,16.1,1,1,0,Completed,2
477,13,33,2024-06-29,Normal,10.1,1,1,0,Completed,1
478,13,34,2024-04-13,Normal,11.5,1,0,0,Completed,1
479,13,35,2024-01-19,Normal,8.2,1,0,0,Completed,1
480,14,1,2024-06-11,Easy,26.2,1,0,1,Completed,1
481,14,2,2024-05-30,Easy,31.9,1,3,0,Completed,1
482,14,3,2024-06-22,Easy,30.8,1,0,1,Completed,1
483,14,4,2024-06-17,Easy,41.2,1,0,1,Completed,1
484,14,5,2024-06-14,Easy,43.1,1,0,1,Completed,1
485,14,6,2024-05-30,Easy,31.4,1,0,1,Completed,1
486,14,7,2024-05-30,Easy,20.7,1,0,0,Completed,1
487,14,8,2024-05-30,Easy,20.9,0,3,1,Abandoned,1
488,14,8,2024-06-18,Easy,54.1,1,0,0,Completed,2
489,14,8,2024-06-29,Easy,54.3,1,2,1,Completed,3
490,14,9,2024-06-17,Easy,33.1,1,0,1,Completed,1
491,14,9,2024-06-10,Easy,35.8,1,2,0,Completed,2
492,14,9,2024-05-29,Easy,50.3,1,1,1,Completed,3
493,14,10,2024-05-22,Easy,26.0,1,1,1,Completed,1
494,14,10,2024-06-07,Easy,34.6,1,3,1,Completed,2
495,14,11,2024-05-27,Easy,36.3,1,0,1,Completed,1
496,14,12,2024-06-02,Easy,43.3,1,1,1,Completed,1
497,14,13,2024-06-20,Easy,22.8,1,0,1,Completed,1
498,14,14,2024-05-25,Easy,22.0,1,0,1,Completed,1
499,14,15,2024-05-26,Easy,15.8,1,0,1,Completed,1
500,14,16,2024-06-01,Easy,23.6,1,0,1,Completed,1
501,14,17,2024-06-26,Easy,25.6,1,1,1,Completed,1
502,14,18,2024-05-24,Easy,23.8,1,0,1,Completed,1
503,14,18,2024-06-10,Easy,33.2,1,0,1,Completed,2
504,14,19,2024-06-03,Easy,11.0,1,0,1,Completed,1
505,14,20,2024-05-28,Easy,15.1,1,0,1,Completed,1
506,14,21,2024-05-31,Easy,18.0,1,0,1,Completed,1
507,14,22,2024-06-01,Easy,14.3,1,0,1,Completed,1
508,14,23,2024-06-05,Easy,9.5,1,1,1,Completed,1
509,14,24,2024-06-23,Easy,19.4,1,1,1,Completed,1
510,14,25,2024-05-30,Easy,16.5,1,0,0,Completed,1
511,14,26,2024-06-15,Easy,10.3,1,1,1,Completed,1
512,14,27,2024-06-22,Easy,16.8,1,0,0,Completed,1
513,14,28,2024-05-27,Easy,18.7,1,0,0,Completed,1
514,14,28,2024-05-26,Easy,15.7,1,0,1,Completed,2
515,14,29,2024-06-21,Easy,15.1,1,0,0,Completed,1
516,14,29,2024-06-27,Easy,23.4,1,0,0,Completed,2
517,14,30,2024-06-30,Easy,13.3,1,0,1,Completed,1
518,14,31,2024-06-14,Easy,6.3,1,0,0,Completed,1
519,14,32,2024-05-25,Easy,11.7,1,2,1,Completed,1
520,14,32,2024-05-28,Easy,10.2,1,2,1,Completed,2
521,14,33,2024-06-15,Easy,5.1,1,0,1,Completed,1
522,14,34,2024-06-25,Easy,10.7,1,0,1,Completed,1
523,14,35,2024-06-16,Easy,7.9,1,0,0,Completed,1
524,15,1,2024-06-30,Easy,16.5,1,0,0,Completed,1
525,15,2,2024-06-26,Easy,36.2,1,0,0,Completed,1
526,15,3,2024-06-30,Easy,35.9,1,0,0,Completed,1
527,15,4,2024-06-29,Easy,37.4,1,3,0,Completed,1
528,15,4,2024-06-29,Easy,33.3,1,0,1,Completed,2
529,15,5,2024-06-28,Easy,27.1,1,0,0,Completed,1
530,15,5,2024-06-28,Easy,35.2,1,0,0,Completed,2
531,15,6,2024-06-28,Easy,17.7,1,1,0,Completed,1
532,15,7,2024-06-27,Easy,25.6,1,0,0,Completed,1
533,15,8,2024-06-30,Easy,31.0,0,4,0,Abandoned,1
534,15,9,2024-06-29,Easy,32.7,0,0,0,Abandoned,1
535,15,10,2024-06-28,Easy,32.3,1,1,0,Completed,1
536,15,11,2024-06-29,Easy,31.3,1,2,1,Completed,1
537,15,12,2024-06-27,Easy,60.2,1,0,0,Completed,1
538,15,13,2024-06-30,Easy,14.7,1,0,0,Completed,1
539,15,14,2024-06-28,Easy,18.6,1,0,0,Completed,1
540,15,15,2024-06-29,Easy,17.7,1,0,0,Completed,1
541,15,16,2024-06-28,Easy,18.3,1,1,0,Completed,1
542,15,17,2024-06-30,Easy,23.1,1,0,0,Completed,1
543,15,17,2024-06-28,Easy,21.0,1,1,0,Completed,2
544,15,18,2024-06-26,Easy,35.1,1,0,1,Completed,1
545,15,19,2024-06-30,Easy,8.6,1,1,1,Completed,1
546,15,20,2024-06-26,Easy,12.2,1,0,0,Completed,1
547,15,21,2024-06-30,Easy,17.6,1,0,0,Completed,1
548,15,22,2024-06-29,Easy,9.9,1,0,1,Completed,1
549,15,23,2024-06-26,Easy,11.5,1,0,0,Completed,1
550,15,24,2024-06-28,Easy,17.8,1,0,0,Completed,1
551,15,25,2024-06-29,Easy,17.1,1,0,0,Completed,1
552,15,26,2024-06-30,Easy,8.1,1,0,0,Completed,1
553,15,27,2024-06-29,Easy,13.7,1,0,0,Completed,1
554,15,28,2024-06-27,Easy,12.2,0,2,0,Failed,1
555,15,28,2024-06-28,Easy,15.1,1,1,0,Completed,2
556,15,29,2024-06-30,Easy,15.3,1,2,0,Completed,1
557,15,30,2024-06-30,Easy,17.5,1,0,0,Completed,1
558,15,31,2024-06-26,Easy,7.2,1,0,1,Completed,1
559,15,32,2024-06-26,Easy,8.6,1,1,0,Completed,1
560,15,33,2024-06-28,Easy,4.6,1,0,0,Completed,1
561,15,34,2024-06-27,Easy,10.6,1,0,0,Completed,1
562,15,35,2024-06-26,Easy,9.6,1,0,0,Completed,1
563,16,1,2024-03-04,Normal,33.9,1,0,0,Completed,1
564,16,2,2024-04-14,Normal,54.1,1,0,1,Completed,1
565,16,3,2024-06-11,Normal,15.6,0,3,1,Failed,1
566,16,4,2024-05-24,Normal,53.3,1,2,1,Completed,1
567,16,5,2024-02-09,Normal,60.3,1,4,1,Completed,1
568,16,6,2024-05-05,Normal,24.8,0,0,1,Abandoned,1
569,16,7,2024-04-12,Normal,40.2,1,1,1,Completed,1
570,16,8,2024-05-10,Normal,45.9,1,3,1,Completed,1
571,16,8,2024-03-10,Normal,53.5,1,1,1,Completed,2
572,16,8,2024-06-27,Normal,63.8,1,15,1,Completed,3
573,16,9,2024-04-18,Normal,56.6,0,1,1,Failed,1
574,16,10,2024-03-30,Normal,56.9,1,2,1,Completed,1
575,16,11,2024-03-05,Normal,53.0,1,1,0,Completed,1
576,16,12,2024-03-20,Normal,64.5,1,5,1,Completed,1
577,16,13,2024-06-21,Normal,9.0,0,1,0,Abandoned,1
578,16,14,2024-03-25,Normal,19.2,1,0,1,Completed,1
579,16,15,2024-04-27,Normal,14.3,1,0,1,Completed,1
580,16,16,2024-06-05,Normal,23.9,1,0,1,Completed,1
581,16,17,2024-04-01,Normal,27.0,1,0,1,Completed,1
582,16,18,2024-02-26,Normal,32.6,1,2,0,Completed,1
583,16,19,2024-04-28,Normal,17.6,1,1,1,Completed,1
584,16,20,2024-04-17,Normal,15.6,1,1,1,Completed,1
585,16,21,2024-05-15,Normal,15.0,1,0,1,Completed,1
586,16,22,2024-02-08,Normal,11.5,1,0,0,Completed,1
587,16,23,2024-06-22,Normal,11.2,1,1,1,Completed,1
588,16,24,2024-05-23,Normal,25.7,1,0,1,Completed,1
589,16,25,2024-06-28,Normal,16.7,1,2,1,Completed,1
590,16,26,2024-06-02,Normal,15.0,1,0,1,Completed,1
591,16,27,2024-03-04,Normal,18.7,1,4,0,Completed,1
592,16,28,2024-05-28,Normal,15.1,1,0,1,Completed,1
593,16,28,2024-06-23,Normal,16.1,1,3,0,Completed,2
594,16,29,2024-05-01,Normal,15.4,0,0,1,Abandoned,1
595,16,30,2024-06-03,Normal,22.8,1,0,0,Completed,1
596,16,31,2024-05-22,Normal,9.6,1,0,1,Completed,1
597,16,32,2024-06-11,Normal,16.3,1,0,1,Completed,1
598,16,33,2024-02-28,Normal,3.3,0,0,1,Failed,1
599,16,34,2024-02-26,Normal,15.5,1,0,0,Completed,1
600,16,35,2024-05-15,Normal,10.7,1,0,0,Completed,1
601,17,1,2024-06-27,Easy,15.3,1,0,1,Completed,1
602,17,2,2024-06-27,Easy,28.6,1,2,0,Completed,1
603,17,3,2024-06-25,Easy,21.9,1,2,1,Completed,1
604,17,4,2024-06-16,Easy,47.1,1,0,1,Completed,1
605,17,5,2024-06-11,Easy,13.2,0,0,1,Abandoned,1
606,17,6,2024-06-19,Easy,19.6,1,0,0,Completed,1
607,17,7,2024-06-23,Easy,29.1,1,0,1,Completed,1
608,17,8,2024-06-24,Easy,41.7,1,0,0,Completed,1
609,17,9,2024-06-14,Easy,38.3,1,1,1,Completed,1
610,17,9,2024-06-12,Easy,48.3,1,5,1,Completed,2
611,17,9,2024-06-19,Easy,46.4,1,0,1,Completed,3
612,17,10,2024-06-19,Easy,41.0,1,0,1,Completed,1
613,17,10,2024-06-20,Easy,29.1,1,0,0,Completed,2
614,17,11,2024-06-20,Easy,32.3,1,1,1,Completed,1
615,17,12,2024-06-25,Easy,58.2,1,0,1,Completed,1
616,17,13,2024-06-16,Easy,12.5,1,0,1,Completed,1
617,17,14,2024-06-22,Easy,24.8,1,0,1,Completed,1
618,17,15,2024-06-14,Easy,15.2,1,0,1,Completed,1
619,17,16,2024-06-18,Easy,14.3,1,0,1,Completed,1
620,17,17,2024-06-21,Easy,19.0,1,0,1,Completed,1
621,17,18,2024-06-22,Easy,36.6,1,0,1,Completed,1
622,17,19,2024-06-27,Easy,14.5,1,0,1,Completed,1
623,17,20,2024-06-14,Easy,19.6,1,1,1,Completed,1
624,17,21,2024-06-24,Easy,14.7,1,0,1,Completed,1
625,17,22,2024-06-18,Easy,13.3,1,0,1,Completed,1
626,17,23,2024-06-13,Easy,10.8,1,0,1,Completed,1
627,17,24,2024-06-27,Easy,16.5,0,1,0,Abandoned,1
628,17,24,2024-06-29,Easy,22.1,1,0,1,Completed,2
629,17,25,2024-06-27,Easy,18.8,1,0,1,Completed,1
630,17,26,2024-06-22,Easy,13.6,1,0,0,Completed,1
631,17,27,2024-06-15,Easy,16.6,1,0,0,Completed,1
632,17,28,2024-06-13,Easy,16.7,1,0,1,Completed,1
633,17,29,2024-06-12,Easy,14.6,1,0,1,Completed,1
634,17,30,2024-06-15,Easy,10.2,1,0,1,Completed,1
635,17,31,2024-06-15,Easy,7.0,1,1,0,Completed,1
636,17,32,2024-06-13,Easy,9.5,1,1,1,Completed,1
637,17,33,2024-06-23,Easy,4.6,1,1,1,Completed,1
638,17,34,2024-06-20,Easy,12.4,1,0,1,Completed,1
639,17,35,2024-06-15,Easy,6.5,1,0,0,Completed,1
640,18,1,2024-04-16,Normal,22.0,1,0,1,Completed,1
641,18,2,2024-04-01,Normal,37.7,1,4,1,Completed,1
642,18,3,2024-05-04,Normal,46.2,1,0,1,Completed,1
643,18,4,2024-05-07,Normal,59.8,1,1,1,Completed,1
644,18,5,2024-06-13,Normal,34.6,1,2,0,Completed,1
645,18,6,2024-04-25,Normal,40.2,1,2,1,Completed,1
646,18,7,2024-06-13,Normal,38.6,1,1,1,Completed,1
647,18,8,2024-04-12,Normal,38.2,0,9,1,Failed,1
648,18,8,2024-04-20,Normal,15.0,0,1,1,Abandoned,2
649,18,8,2024-05-19,Normal,34.3,0,6,0,Failed,3
650,18,9,2024-04-17,Normal,65.4,1,9,1,Completed,1
651,18,10,2024-06-29,Normal,16.7,0,0,1,Abandoned,1
652,18,11,2024-03-16,Normal,35.3,1,1,0,Completed,1
653,18,11,2024-05-26,Normal,13.2,0,0,0,Failed,2
654,18,12,2024-06-21,Normal,67.0,1,5,1,Completed,1
655,18,13,2024-05-09,Normal,19.9,1,1,0,Completed,1
656,18,14,2024-06-02,Normal,29.6,1,5,1,Completed,1
657,18,15,2024-06-21,Normal,18.0,1,1,1,Completed,1
658,18,16,2024-03-10,Normal,19.2,1,1,1,Completed,1
659,18,17,2024-04-23,Normal,35.2,1,3,1,Completed,1
660,18,18,2024-06-26,Normal,42.7,1,0,0,Completed,1
661,18,19,2024-05-13,Normal,13.3,1,2,1,Completed,1
662,18,20,2024-06-08,Normal,23.5,1,0,0,Completed,1
663,18,21,2024-06-24,Normal,13.5,0,4,1,Failed,1
664,18,22,2024-05-12,Normal,14.9,1,1,0,Completed,1
665,18,23,2024-05-22,Normal,13.1,1,0,1,Completed,1
666,18,24,2024-03-21,Normal,22.3,1,0,0,Completed,1
667,18,24,2024-04-07,Normal,23.6,1,3,1,Completed,2
668,18,25,2024-04-27,Normal,7.6,0,3,1,Abandoned,1
669,18,26,2024-06-25,Normal,14.3,1,0,1,Completed,1
670,18,27,2024-03-31,Normal,16.6,1,0,1,Completed,1
671,18,28,2024-04-03,Normal,19.9,1,13,1,Completed,1
672,18,28,2024-06-11,Normal,21.4,1,3,1,Completed,2
673,18,29,2024-06-20,Normal,12.0,0,2,0,Abandoned,1
674,18,29,2024-06-27,Normal,18.8,1,4,1,Completed,2
675,18,30,2024-05-11,Normal,15.7,1,2,0,Completed,1
676,18,31,2024-04-23,Normal,8.8,1,1,1,Completed,1
677,18,32,2024-04-26,Normal,12.6,1,0,1,Completed,1
678,18,33,2024-03-21,Normal,9.0,1,0,1,Completed,1
679,18,34,2024-04-06,Normal,10.8,1,1,1,Completed,1
680,18,35,2024-04-23,Normal,9.4,1,2,1,Completed,1
681,19,1,2024-06-22,Very Hard,51.0,1,5,1,Completed,1
682,19,2,2024-02-10,Very Hard,67.4,1,3,1,Completed,1
683,19,3,2024-02-03,Very Hard,72.1,1,3,0,Completed,1
684,19,4,2024-03-19,Very Hard,68.2,1,16,1,Completed,1
685,19,4,2024-03-27,Very Hard,95.1,1,19,0,Completed,2
686,19,5,2024-02-14,Very Hard,56.1,0,12,1,Abandoned,1
687,19,6,2024-02-06,Very Hard,13.3,0,3,0,Abandoned,1
688,19,7,2024-05-28,Very Hard,58.2,1,0,1,Completed,1
689,19,8,2024-05-03,Very Hard,48.6,0,21,1,Failed,1
690,19,8,2024-05-15,Very Hard,23.8,0,19,0,Abandoned,2
691,19,9,2024-04-23,Very Hard,98.1,1,30,1,Completed,1
692,19,9,2024-03-25,Very Hard,67.1,1,3,1,Completed,2
693,19,9,2024-02-07,Very Hard,105.6,1,21,1,Completed,3
694,19,10,2024-02-28,Very Hard,84.9,1,12,1,Completed,1
695,19,11,2024-02-29,Very Hard,59.2,1,6,0,Completed,1
696,19,12,2024-06-01,Very Hard,80.6,1,3,1,Completed,1
697,19,13,2024-04-29,Very Hard,32.5,0,2,1,Abandoned,1
698,19,14,2024-02-09,Very Hard,23.5,0,1,0,Failed,1
699,19,15,2024-02-16,Very Hard,28.4,1,4,1,Completed,1
700,19,16,2024-06-16,Very Hard,32.5,1,14,1,Completed,1
701,19,17,2024-05-22,Very Hard,59.6,1,1,0,Completed,1
702,19,17,2024-02-17,Very Hard,21.8,0,6,1,Failed,2
703,19,18,2024-05-03,Very Hard,17.8,0,4,1,Failed,1
704,19,18,2024-06-13,Very Hard,55.9,1,0,1,Completed,2
705,19,19,2024-06-26,Very Hard,20.4,0,0,0,Abandoned,1
706,19,20,2024-02-10,Very Hard,23.8,1,4,0,Completed,1
707,19,21,2024-05-14,Very Hard,29.0,0,1,0,Abandoned,1
708,19,22,2024-05-03,Very Hard,26.0,1,2,1,Completed,1
709,19,23,2024-04-06,Very Hard,26.0,1,0,0,Completed,1
710,19,24,2024-04-06,Very Hard,37.6,1,3,1,Completed,1
711,19,24,2024-02-27,Very Hard,40.2,1,11,0,Completed,2
712,19,25,2024-01-31,Very Hard,32.9,1,6,0,Completed,1
713,19,26,2024-06-17,Very Hard,22.9,1,5,1,Completed,1
714,19,27,2024-06-16,Very Hard,19.5,1,10,1,Completed,1
715,19,28,2024-06-01,Very Hard,26.9,1,10,1,Completed,1
716,19,28,2024-02-25,Very Hard,36.0,1,1,1,Completed,2
717,19,29,2024-06-16,Very Hard,41.8,1,4,1,Completed,1
718,19,30,2024-04-26,Very Hard,12.0,0,1,0,Failed,1
719,19,31,2024-06-04,Very Hard,12.1,1,0,1,Completed,1
720,19,32,2024-05-12,Very Hard,21.0,1,2,1,Completed,1
721,19,33,2024-06-30,Very Hard,12.7,1,0,1,Completed,1
722,19,34,2024-03-08,Very Hard,11.2,0,2,0,Failed,1
723,19,35,2024-02-23,Very Hard,14.6,1,0,1,Completed,1
724,20,1,2024-06-28,Normal,31.9,1,0,0,Completed,1
725,20,2,2024-06-28,Normal,48.5,1,4,0,Completed,1
726,20,3,2024-06-24,Normal,42.8,1,0,0,Completed,1
727,20,4,2024-06-28,Normal,44.6,0,2,0,Abandoned,1
728,20,5,2024-06-26,Normal,17.1,0,2,0,Failed,1
729,20,6,2024-06-30,Normal,33.7,1,4,0,Completed,1
730,20,7,2024-06-24,Normal,34.5,1,1,0,Completed,1
731,20,8,2024-06-27,Normal,25.8,0,0,0,Failed,1
732,20,9,2024-06-28,Normal,61.6,1,8,1,Completed,1
733,20,10,2024-06-24,Normal,30.0,0,4,0,Abandoned,1
734,20,10,2024-06-29,Normal,46.1,1,12,0,Completed,2
735,20,11,2024-06-27,Normal,34.7,1,1,0,Completed,1
736,20,12,2024-06-24,Normal,11.9,0,2,0,Abandoned,1
737,20,12,2024-06-26,Normal,85.4,1,12,0,Completed,2
738,20,13,2024-06-26,Normal,26.5,1,0,0,Completed,1
739,20,14,2024-06-29,Normal,16.2,0,8,1,Abandoned,1
740,20,15,2024-06-29,Normal,24.6,1,2,0,Completed,1
741,20,16,2024-06-25,Normal,23.5,1,1,1,Completed,1
742,20,17,2024-06-24,Normal,38.5,1,2,0,Completed,1
743,20,18,2024-06-28,Normal,41.0,1,1,0,Completed,1
744,20,19,2024-06-27,Normal,14.0,1,1,0,Completed,1
745,20,20,2024-06-30,Normal,22.3,1,3,0,Completed,1
746,20,21,2024-06-29,Normal,11.8,0,5,1,Failed,1
747,20,22,2024-06-26,Normal,5.7,0,3,0,Abandoned,1
748,20,23,2024-06-25,Normal,9.9,1,0,0,Completed,1
749,20,24,2024-06-25,Normal,20.6,0,3,1,Abandoned,1
750,20,24,2024-06-24,Normal,23.8,1,0,0,Completed,2
751,20,25,2024-06-25,Normal,4.7,0,3,1,Failed,1
752,20,26,2024-06-25,Normal,19.1,1,0,0,Completed,1
753,20,27,2024-06-30,Normal,15.1,1,0,0,Completed,1
754,20,28,2024-06-26,Normal,4.5,0,0,0,Failed,1
755,20,28,2024-06-25,Normal,24.7,1,0,1,Completed,2
756,20,29,2024-06-29,Normal,29.0,1,2,0,Completed,1
757,20,30,2024-06-29,Normal,23.9,1,0,1,Completed,1
758,20,31,2024-06-29,Normal,9.6,1,1,0,Completed,1
759,20,32,2024-06-25,Normal,11.3,1,0,0,Completed,1
760,20,32,2024-06-29,Normal,13.8,1,0,0,Completed,2
761,20,33,2024-06-28,Normal,6.7,1,0,1,Completed,1
762,20,34,2024-06-25,Normal,2.2,0,1,0,Abandoned,1
763,20,35,2024-06-25,Normal,12.0,1,1,0,Completed,1
764,21,1,2024-05-18,Normal,26.6,1,0,1,Completed,1
765,21,2,2024-06-08,Normal,52.8,1,1,1,Completed,1
766,21,3,2024-05-06,Normal,34.4,1,1,1,Completed,1
767,21,4,2024-05-10,Normal,23.9,0,0,1,Abandoned,1
768,21,5,2024-05-29,Normal,37.1,1,3,0,Completed,1
769,21,6,2024-05-16,Normal,39.3,1,1,1,Completed,1
770,21,7,2024-06-17,Normal,46.5,1,2,1,Completed,1
771,21,8,2024-05-02,Normal,76.6,1,2,1,Completed,1
772,21,8,2024-05-25,Normal,73.4,1,2,0,Completed,2
773,21,9,2024-05-07,Normal,69.1,1,0,0,Completed,1
774,21,9,2024-06-13,Normal,42.0,1,6,1,Completed,2
775,21,10,2024-05-12,Normal,56.2,1,0,1,Completed,1
776,21,10,2024-06-23,Normal,39.6,1,0,1,Completed,2
777,21,11,2024-06-03,Normal,34.2,1,1,1,Completed,1
778,21,12,2024-05-24,Normal,49.6,1,14,1,Completed,1
779,21,13,2024-06-08,Normal,17.1,1,0,1,Completed,1
780,21,14,2024-06-18,Normal,22.8,1,0,1,Completed,1
781,21,15,2024-05-03,Normal,18.2,1,1,0,Completed,1
782,21,16,2024-04-29,Normal,30.5,1,2,1,Completed,1
783,21,17,2024-05-24,Normal,40.4,1,0,1,Completed,1
784,21,18,2024-04-30,Normal,33.4,1,1,1,Completed,1
785,21,18,2024-05-23,Normal,36.7,1,0,0,Completed,2
786,21,19,2024-05-29,Normal,12.2,1,3,1,Completed,1
787,21,20,2024-05-30,Normal,24.1,1,1,1,Completed,1
788,21,21,2024-06-04,Normal,24.6,1,2,0,Completed,1
789,21,22,2024-06-19,Normal,5.7,0,1,0,Failed,1
790,21,23,2024-06-28,Normal,9.7,1,0,1,Completed,1
791,21,24,2024-06-14,Normal,18.5,1,2,1,Completed,1
792,21,25,2024-05-25,Normal,22.4,1,0,1,Completed,1
793,21,26,2024-06-04,Normal,13.6,1,0,1,Completed,1
794,21,27,2024-06-03,Normal,21.1,1,0,1,Completed,1
795,21,28,2024-06-13,Normal,19.1,1,3,1,Completed,1
796,21,29,2024-05-03,Normal,30.8,1,3,0,Completed,1
797,21,30,2024-05-27,Normal,22.4,1,0,0,Completed,1
798,21,31,2024-06-08,Normal,8.2,1,1,1,Completed,1
799,21,32,2024-05-17,Normal,18.6,1,2,1,Completed,1
800,21,33,2024-05-19,Normal,11.2,1,1,0,Completed,1
801,21,34,2024-06-01,Normal,11.9,1,1,1,Completed,1
802,21,35,2024-06-06,Normal,12.7,1,5,1,Completed,1
803,22,1,2024-04-21,Hard,32.8,1,3,0,Completed,1
804,22,2,2024-04-26,Hard,60.7,1,1,1,Completed,1
805,22,3,2024-04-28,Hard,34.7,1,10,1,Completed,1
806,22,4,2024-04-12,Hard,65.5,1,0,0,Completed,1
807,22,4,2024-05-09,Hard,69.6,1,1,0,Completed,2
808,22,5,2024-06-25,Hard,29.0,0,7,0,Failed,1
809,22,5,2024-05-07,Hard,45.0,1,0,0,Completed,2
810,22,6,2024-06-16,Hard,31.2,1,1,0,Completed,1
811,22,7,2024-04-25,Hard,27.9,0,5,0,Abandoned,1
812,22,8,2024-06-03,Hard,101.6,1,8,1,Completed,1
813,22,8,2024-06-28,Hard,23.1,0,6,1,Failed,2
814,22,8,2024-05-24,Hard,71.0,1,12,1,Completed,3
815,22,9,2024-06-20,Hard,65.5,1,6,1,Completed,1
816,22,10,2024-06-05,Hard,45.6,0,9,1,Abandoned,1
817,22,11,2024-05-20,Hard,41.4,1,11,0,Completed,1
818,22,12,2024-04-28,Hard,83.3,1,8,0,Completed,1
819,22,13,2024-05-30,Hard,23.8,1,3,1,Completed,1
820,22,14,2024-05-21,Hard,27.4,1,2,1,Completed,1
821,22,15,2024-05-06,Hard,6.2,0,1,0,Failed,1
822,22,16,2024-06-03,Hard,24.6,1,2,1,Completed,1
823,22,17,2024-04-07,Hard,28.8,0,6,1,Failed,1
824,22,18,2024-05-30,Hard,26.9,0,0,1,Abandoned,1
825,22,19,2024-04-28,Hard,14.8,1,0,1,Completed,1
826,22,20,2024-04-25,Hard,30.7,1,1,0,Completed,1
827,22,21,2024-06-28,Hard,15.7,0,7,1,Abandoned,1
828,22,22,2024-05-08,Hard,14.9,1,4,1,Completed,1
829,22,23,2024-06-07,Hard,15.6,1,0,1,Completed,1
830,22,24,2024-06-02,Hard,14.5,0,4,1,Abandoned,1
831,22,25,2024-04-18,Hard,27.1,1,2,1,Completed,1
832,22,26,2024-04-25,Hard,5.5,0,1,1,Failed,1
